title,price,등록일시,위치,상태,group,is_member
세븐틴 우지 특전 포카(럭드)사요,1000.0,9시간 전,전국,판매 중,4,1
세븐틴 fml 손오공 원우 포카 양도,9000.0,9시간 전,전국,판매 중,4,1
세븐틴 섹터17 디에잇 포카 양도,3000.0,10시간 전,전국,판매 중,4,1
세븐틴 위버스 교환 구합니다,1800.0,10시간 전,전국,판매 중,4,0
세븐틴 2023 시그 디노 포카 양도,2000.0,10시간 전,전국,판매 중,4,1
세븐틴 드림 캐럿반 정한,58000.0,10시간 전,전국,판매 중,4,1
세븐틴 카페 트레카 양도 음료 포카 양도,1000.0,10시간 전,전국,판매 중,4,0
세븐틴 섹터17 도겸 DK 포토북,2500.0,10시간 전,전국,판매 중,4,1
세븐틴 캐럿랜드 캐럿존 준 포카,55000.0,11시간 전,전국,판매 중,4,1
세븐틴 섹터17 컴펙트,1000.0,11시간 전,전국,판매 중,4,0
세븐틴 드림 증명사진 증사 비공굿,5000.0,11시간 전,전국,판매 중,4,0
세븐틴 캐럿랜드 캐럿존 디에잇 포카,85000.0,11시간 전,전국,판매 중,4,1
세븐틴카페 인스턴트 포토 양도 분철,3000.0,11시간 전,전국,판매 중,4,0
세븐틴  도겸 히토리쟈나이,5000.0,11시간 전,전국,판매 중,4,1
세븐틴 멤버십 키트 농구틴,100000.0,11시간 전,전국,판매 중,4,0
스트레이키즈 국내 분철합니다,17000.0,3시간 전,전국,판매 중,5,0
스키즈 스트레이키즈 아이엔 제주 전시회 집샵 스키주 온라인 특전 포카양도,10000.0,10시간 전,전국,판매 중,5,1
스키즈 현진 포카 양도 아엠낫 노이지 맥시던트 크이블,14000.0,10시간 전,전국,판매 중,5,1
스키즈 2023시그 양도,4000.0,18시간 전,전국,판매 중,5,0
스트레이키즈 스키즈 승민 포토매틱 수요조사,1000.0,11시간 전,전국,판매 중,5,1
스트레이키즈 현진 맥시던트 포카 양도합니다,5000.0,11시간 전,전국,판매 중,5,1
스트레이키즈 시즌그리팅 특전 현진,20000.0,13시간 전,충청북도 제천시 청전동,판매 중,5,1
스트레이키즈 승민 도무송,1000.0,14시간 전,전국,판매 중,5,1
스키즈 필릭스 증사 양도,10000.0,12시간 전,전국,판매 중,5,1
"스키즈 시그 포카,  폴라",2500.0,12시간 전,전국,판매 중,5,0
스트레이키즈 2021 시즌그리팅 달력 캘린더 skz stray kids,5000.0,17시간 전,전국,판매 중,5,0
스트레이키즈 마뮤테 분철합니다!!,15400.0,19시간 전,전국,판매 중,5,0
스키즈 프리쿠라 팝니다 (댄스라차),1000.0,17시간 전,전국,판매 중,5,0
스트레이키즈 스키즈 스테이 2기 포카 콜렉트북 콜북,6000.0,12시간 전,전국,판매 중,5,0
스트레이키즈 케이스 버전 case ver. 포카 양도,3000.0,22시간 전,대전광역시 유성구 관평동,판매 중,5,0
스트레이키즈 스키즈 아이엔 마뮤테,20000.0,13시간 전,전국,판매 중,5,1
스트레이키즈 스키즈 노이지 소리꾼 승민,2000.0,13시간 전,전국,판매 중,5,1
스트레이키즈 네시픽 18차 화장품 세트,20000.0,14시간 전,전국,판매 중,5,0
2+1 이벤트 스트레이키즈 도무송 스키즈 비공굿 프리쿠라,1000.0,14시간 전,전국,판매 중,5,0
스키즈 맥시던트 필릭스 포카 양도/교환,8000.0,12시간 전,전국,판매 중,5,1
스트레이키즈 스테이 3기 키트 포카 증사,3000.0,15시간 전,전국,판매 중,5,0
스트레이키즈 스키즈 비공굿 판매 프리쿠라 도무송 포토카드 가관즈 뽀뽀즈,1000.0,13시간 전,경기도 양주시 회천1동,판매 중,5,0
스트레이키즈 개봉 앨범 맥시던트 판매(( 여러장 있음,1500.0,15시간 전,경상남도 양산시 물금읍,판매 중,5,0
스트레이키즈 스키즈 아이엔 양정인 마하그리드 4차 포카,3000.0,12시간 전,전국,판매 중,5,1
스키즈 필릭스 이용복 더사운드 fc 양면 포카 앨범 양도,25000.0,14시간 전,부산광역시 부산진구 전포제2동,판매 중,5,1
스트레이키즈 창빈 포카 포토카드 스테이 인 런던 포토북 London,60000.0,16시간 전,전국,판매 중,5,1
스키즈 언락 렌티큘러 포카,6000.0,19시간 전,전국,판매 중,5,0
스트레이키즈 스키즈 아이엔 포카 양도,1000.0,14시간 전,전국,판매 중,5,1
스트레이키즈 스키즈 크리스마스 이블 한정판 꽃포카 양도,2000.0,16시간 전,전국,판매 중,5,1
스트레이키즈 스키즈 현진 맥시던트 사운드웨이브 럭드 2차 안경 양도,40000.0,15시간 전,전국,판매 중,5,1
스키즈 6월 국내 셀포 미공포 장기분철,17800.0,15시간 전,전국,판매 중,5,0
스트레이키즈 크리스마스 이블 알라딘 특전 양도해요,3000.0,17시간 전,전국,판매 중,5,0
뉴진스 다니엘 공방포카,100000.0,9달 전,서울특별시 관악구 성현동,판매 중,6,1
뉴진스 다니엘 포카 양도,9999.0,9달 전,전국,판매 중,6,1
smtown live smcu 패스포트 여권 재현 정재현 양도 증사,8000.0,1달 전,전국,판매 중,8,0
위아이 유니버스 포토카드 Wei Universe Photocard,50000.0,3주 전,전국,판매 중,8,0
(미개봉) 방방콘 The Live 프리미엄 포토 RM,12000.0,3달 전,경기도 성남시 분당구 정자2동,판매 중,8,0
엔시티 드림 드림 바이브 스크래치 카드 양도,6000.0,2주 전,경상남도 통영시 용남면,판매 중,0,0
엔시티드림 드림매거진 런쥔 미개봉 가격 선제시 받아요,28000.0,2달 전,전라북도 전주시 완산구 중화산2동,판매 중,0,1
nct 엔시티127 질주 팝업 정우 아크릴 스탠드 키링 포카,10000.0,3일 전,전국,판매 중,1,1
NCT 엔시티 NCT 127 엔시티드림 NCTDREAM 싸인 전차스 판매,2300.0,3일 전,전국,판매 중,1,0
NCT 엔시티 127 정우 질즈 무모샵 포카 양도,10000.0,3일 전,전국,판매 중,1,1
엔시티127 포토카드 판매해용,1207.0,3일 전,전국,판매 중,1,0
NCT NCT127 NCTDREAM 포토카드 팔아요,31000.0,3일 전,전국,판매 중,1,0
엔시티 127 네오존 베레모 유타 포카,3000.0,3일 전,전국,판매 중,1,1
엔시티 127 레트로 하우스 해찬 키링 미개봉,16000.0,3일 전,전국,판매 중,1,1
엔시티127 페이보릿 홀카 도영 포카 양도,8000.0,3일 전,서울특별시 노원구 하계1동,판매 중,1,1
엔시티 127 핑크 크리스마스 양도,127127.0,3일 전,전국,판매 중,1,0
엔시티127 쟈니 유니버스 포토북 포카 양도,1000.0,3일 전,전국,판매 중,1,1
엔시티 에버랜드 네컷 굿즈  엔시티드림 엔시티127,16000.0,3일 전,전국,판매 중,1,0
NCT 127 도재정 포카 양도 도영,1004.0,3일 전,전국,판매 중,1,1
엔시티127 도영 포카 양도 페이보릿 질주 포카,1500.0,3일 전,전국,판매 중,1,1
엔시티127 질주 smc 네모 아궁빵도영 포카 양도,16000.0,3일 전,전국,판매 중,1,1
엔시티127 태일 포카 투어버스 질주 디페스타 시그,1270.0,3일 전,전국,판매 중,1,1
엔시티127 해찬 에이요 신나라 미공포 양도,12000.0,3일 전,전국,판매 중,1,1
엔시티127 태용 2018 엠파시 포카,5000.0,4일 전,서울특별시 강동구 암사제1동,판매 중,1,1
엔시티 127 유니버스 정우 포카 양도,2000.0,2일 전,전국,판매 중,1,1
NCT127 스티커 폴라로이드 풀셋,16000.0,2일 전,서울특별시 은평구 녹번동,판매 중,1,0
엔시티127 질주 쟈니 포카 양도,1000.0,4일 전,전국,판매 중,1,1
엔시티127 마크 비욘드 비욘라 포카 카드지갑세트,13000.0,2일 전,전국,판매 중,1,1
방탄소년단 BTS 뷔 태형 맵솔콘 미니포토카드 미니포카 드래곤볼 양도,35000.0,2일 전,서울특별시 구로구 고척제1동,판매 중,2,1
방탄소년단 BTS 뷔 태형 맵솔원 미니포토카드 미니포카 드래곤볼 양도,30000.0,2일 전,서울특별시 구로구 고척제1동,판매 중,2,1
하이브 입장 포토티켓 정국 방탄소년단 bts 인사이트 미니 크로스  백,4000.0,2일 전,경기도 수원시 영통구 영통1동,판매 중,2,1
방탄소년단 BTS 뷔 태형 퍼투댄 미니포토카드 미니포카 드래곤볼 양도,30000.0,2일 전,서울특별시 구로구 고척제1동,판매 중,2,1
방탄소년단 BTS 머스터4기 포토앨범 포토바인더 포카 판매,130000.0,3일 전,전국,판매 중,2,0
방탄소년단키링,33000.0,19시간 전,경기도 화성시 반월동,판매 중,2,0
방탄소년단(BTS) 윙파콘 미니 포카,15000.0,2일 전,전국,판매 중,2,0
방탄소년단 엽서,3000.0,20시간 전,전국,판매 중,2,0
방탄소년단 BTS 남준 RM 포카,6000.0,2일 전,전국,판매 중,2,1
방탄소년단 BTS 2022 시즌그리팅 포카,25000.0,2일 전,전국,판매 중,2,0
방탄소년단 뷔 포토북 포카,19000.0,15시간 전,서울특별시 동작구 상도제3동,판매 중,2,1
방탄소년단 홀리데이 네컷 미개봉,50000.0,16시간 전,전국,판매 중,2,0
BTS방탄 슈가 윤기  일본 JPFC  FC특전 디데이Dday 어거스트디,75000.0,15시간 전,전국,판매 중,2,1
방탄소년단 홀리데이 스티커 양도,5000.0,18시간 전,전국,판매 중,2,0
방탄소년단 정국 페르소나 4버전 포카,7000.0,18시간 전,전국,판매 중,2,1
방탄소년단 BTS 제이홉 정호석 쩔어 한정판 포카 양도,20000.0,4일 전,서울특별시 은평구 불광제2동,판매 중,2,1
방탄소년단 단체 포카 맵오브더소울 버전1 방탄 BTS,4000.0,2일 전,서울특별시 은평구 증산동,판매 중,2,0
방탄소년단 BTS 공식 2기 키트 포카&엽서 멤버 / 단체 양도,15000.0,2일 전,인천광역시 연수구 송도3동,판매 중,2,0
바배) 방탄 BTS 포토북 We 포트폴리오 화보집 분할 랜포 제외 양도,12000.0,13시간 전,전국,판매 중,2,0
BTS 방탄소년단 DNA 드나 공방스티커 드볼,100000.0,2일 전,전국,판매 중,2,0
방탄소년단 BTS 스픽콘 파이널 미니포카 호석 드볼,18000.0,2일 전,서울특별시 마포구 신수동,판매 중,2,0
bts 방탄소년단 맵솔 딥디 dvd 윤기 suga 포카 양도,16500.0,2일 전,경기도 용인시 수지구 죽전1동,판매 중,2,0
방탄소년단 맵솔 온콘 데코스티커,10000.0,12시간 전,전국,판매 중,2,0
방탄소년단 하이브 인사이트(엽서+포카)분할,5000.0,12시간 전,전국,판매 중,2,0
방탄소년단 공식 굿즈 아미밤 포카 정국 제외,3000.0,12시간 전,경기도 김포시 운양동,판매 중,2,1
"급처) 방탄소년단 공굿, 비공굿 처분 D",14000.0,14시간 전,전국,판매 중,2,0
디아스트로넛 방탄소년단 석진 포카 양도합니다,12000.0,14시간 전,전국,판매 중,2,1
몬스타엑스 럭키드로우 포카,8000.0,5일 전,전국,판매 중,3,0
몬스타엑스 노리밋 쉐이프오브러브 앨범 등 굿즈 판매 합니다,1000.0,2일 전,경기도 남양주시 퇴계원면,판매 중,3,0
몬스타엑스 몬엑 shape of love 쉐옵럽 개봉앨범 양도해요,1500.0,2일 전,전국,판매 중,3,0
몬스타엑스 샤웨3차 미공개포카 샤웨3차 미공포 뷰리풀라이어 1000원,1000.0,2일 전,전국,판매 중,3,0
몬스타엑스 몬엑 포토카드 포카 형원,8000.0,3일 전,대전광역시 유성구 관평동,판매 중,3,1
몬스타엑스 몬엑 포토카드 포카 기현,25000.0,3일 전,대전광역시 유성구 관평동,판매 중,3,1
기현 보이저 포카 양도 판매 몬스타엑스,9000.0,3일 전,전국,판매 중,3,1
몬스타엑스 토니모리 포카,2000.0,6일 전,전국,판매 중,3,0
몬스타엑스 리즌 스타쉽 특전포카,3000.0,3일 전,전국,판매 중,3,0
몬스타엑스 시즌그리팅 2022 분철 양도 주헌,8000.0,3일 전,전국,판매 중,3,1
몬스타엑스 몬엑 2022 시그 케타포 미공포,5000.0,3일 전,전국,판매 중,3,0
몬스타엑스 포카양도,1000.0,6일 전,전국,판매 중,3,0
몬스타엑스 드라마라마 유닛포카 양도,5000.0,3일 전,전국,판매 중,3,0
몬스타엑스 팔로우 포카,5000.0,6일 전,서울특별시 은평구 불광제2동,판매 중,3,0
몬스타엑스 몬엑 창균 아이엠 더드리밍 영화 특전 홀로그램 포카 양도,30000.0,3일 전,서울특별시 양천구 신정6동,판매 중,3,1
몬스타엑스 민혁 러쉬아워 노리밋 버전 2 포카,2000.0,6일 전,전국,판매 중,3,1
몬스타엑스 주헌 노리밋 러쉬아워 버전 1 포카,2000.0,6일 전,전국,판매 중,3,1
몬스타엑스 5기 팬콘 포카홀더 포토카드홀더,5000.0,6일 전,전국,판매 중,3,0
몬스타엑스 몬엑 민혁 노리밋 공카 이벤트 포카,75000.0,6일 전,서울특별시 양천구 신정6동,판매 중,3,1
몬스타엑스 기현 유스 공방포카 볼꼬집,50000.0,6일 전,서울특별시 중랑구 신내1동,판매 중,3,1
몬스타엑스 앨포 유닛 포카 판매해요,7000.0,6일 전,광주광역시 북구 두암1동,판매 중,3,0
(증사포함) 몬스타엑스 기현 6기 팬콘 굿즈 파우치 MD 포토카드 증사,15000.0,3일 전,경기도 안산시 상록구 부곡동,판매 중,3,1
몬스타엑스 포카 ,1000.0,4일 전,전국,판매 중,3,0
몬스타엑스 더드리밍 영화특전 렌티큘러 민혁,17000.0,6일 전,전국,판매 중,3,1
몬스타엑스 노리밋 디비디 공쇼 특전 미개봉 양도,20000.0,6일 전,경기도 부천시 범박동,판매 중,3,0
몬스타엑스 민혁 DVD포카 판매,7000.0,1주 전,전국,판매 중,3,1
세븐틴 위버스버전 에스쿱스,6000.0,13시간 전,전국,판매 중,4,1
세븐틴 언오드 호프 포카 양도,15000.0,13시간 전,전국,판매 중,4,0
세븐틴 부석순 세컨드윈드 호시 포카,5000.0,14시간 전,서울특별시 송파구 오금동,판매 중,4,1
[오픈기념 이벤트] 세븐틴 비공굿 도무송 프리쿠라,1000.0,13시간 전,전국,판매 중,4,0
세븐틴 카페 트레카 원우 셀포,33000.0,14시간 전,전국,판매 중,4,1
세븐틴 FML 사운드 웨이브 럭키드로우 포카,2000.0,14시간 전,서울특별시 송파구 오금동,판매 중,4,0
세븐틴 승관 포카,1000.0,11시간 전,전국,판매 중,4,1
세븐틴 팬미팅 오사카 러브 손오공 팬클럽 갱신 한정포카,130000.0,20시간 전,전국,판매 중,4,0
세븐틴 비더썬 돔투어 트레카 양도 교환,1717.0,13시간 전,서울특별시 마포구 서교동,판매 중,4,0
세븐틴 정한 섹터17 사웨 럭드 양도합니더,45000.0,18시간 전,전국,판매 중,4,1
세븐틴 패더썬 캐럿반 민규 포카 양도,6000.0,19시간 전,전국,판매 중,4,1
세븐틴 더네임 폴라,8000.0,13시간 전,전국,판매 중,4,0
세븐틴 우지 캐럿존,30000.0,14시간 전,전국,판매 중,4,1
세븐틴 Fml 원우 손오공,10000.0,14시간 전,전국,판매 중,4,1
세븐틴 fml 포카 판매,1800.0,16시간 전,전국,판매 중,4,0
세븐틴 2023 시그 준,8000.0,16시간 전,전국,판매 중,4,1
세븐틴 디노 포카양도,1000.0,16시간 전,인천광역시 연수구 동춘3동,판매 중,4,1
세븐틴 준 포카 양도,1500.0,16시간 전,전국,판매 중,4,1
세븐틴 정한 fml CARAT Ver. yes24 포카 양도,36000.0,13시간 전,전국,판매 중,4,1
아타카 승관 세븐틴,1000.0,17시간 전,울산광역시 남구 무거동,판매 중,4,1
세븐틴 버논 포카 판매,1000.0,17시간 전,서울특별시 종로구 혜화동,판매 중,4,1
세븐틴 디에잇 포카 양도,1000.0,17시간 전,전국,판매 중,4,1
세븐틴 fml 민규 포카,6000.0,17시간 전,전국,판매 중,4,1
언오드 호프 에스쿱스 세븐틴 SVT 포카,10000.0,14시간 전,전국,판매 중,4,1
세븐틴 준 포카 양도,1717.0,17시간 전,전국,판매 중,4,1
세븐틴조슈아트레카양도,1717.0,17시간 전,서울특별시 강서구 공항동,판매 중,4,1
세븐틴 승관 포카 양도,1717.0,17시간 전,전국,판매 중,4,1
세븐틴 포카 양도합니다,1000.0,19시간 전,전국,판매 중,4,0
세븐틴 호시 행가레 북마크,1000.0,20시간 전,전국,판매 중,4,1
세븐틴 패더썬 face the sun 포카 교환,1717.0,11시간 전,전국,판매 중,4,0
세븐틴 드림 캐럿반 정한,58000.0,12시간 전,전국,판매 중,4,1
세븐틴 섹터17 도겸 DK 포토북,2500.0,12시간 전,전국,판매 중,4,1
세븐틴 캐럿랜드 캐럿존 준 포카,55000.0,12시간 전,전국,판매 중,4,1
세븐틴 섹터17 컴펙트,1000.0,12시간 전,전국,판매 중,4,0
세븐틴 캐럿랜드 캐럿존 디에잇 포카,85000.0,12시간 전,전국,판매 중,4,1
스키즈 마하그리드 4차 포카 분철 공구 합니다,5000.0,2일 전,서울특별시 송파구 마천2동,판매 중,5,0
스트레이키즈 창빈 포카 양도 그린프로젝트 스페셜 MD 엠디,4000.0,2일 전,전국,판매 중,5,1
아이파이브 리노 분철 파이브스타 롯데면세점 스트레이키즈 미공포,17800.0,2일 전,전국,판매 중,5,1
스트레이키즈 맥시던트 러브레터 엽서 & 폴라 방찬,2500.0,2일 전,전국,판매 중,5,1
스트레이키즈 한 포토매틱,1000.0,3일 전,울산광역시 울주군 온양읍,판매 중,5,1
스키즈 포카 양도해요,1000.0,3일 전,전국,판매 중,5,0
스키즈 포카 양도합니다,20000.0,3일 전,전국,판매 중,5,0
스트레이키즈 스키즈 포카 양도합니다,1000.0,3일 전,경상남도 김해시 장유2동,판매 중,5,0
스트레이키즈 용복이 필릭스 포카,4500.0,3일 전,전국,판매 중,5,1
